GEOID_T,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ
26099224002,11.05882353,2.9,16.70266379,3,0.8,8.5,30.99465241,7,2.879769618,3.226534296,9.518716578,0,0,0,1,0
36047051602,25,7.6,51.37861466,8.5,13,15.3,16.37487127,4.3,8.271687962,11.85125736,92.58496395,88.35078534,0,10.15467384,69.9,4.660144181
4013216838,5.924129569,1.8,24.26914153,0.5,1.9,12.1,30.88209909,6.8,6.589327146,0,26.9290523,9.270650264,0,0,1.1,0.241670982
29189212202,68.2240099,18.1,69.76744186,12.1,21.5,9,43.53341584,15.8,27.37030411,0,99.19554455,4.604316547,3.2,2.057245081,21,0.556930693
12109021103,20.90818363,3.2,22.95774648,8.3,9.9,15.1,20.91405862,15.5,6.197183099,0,13.81023348,1.946472019,22.9,1.971830986,3.9,0.44709389
37081016007,18.02041722,7.1,33.0529857,2.6,7.2,20.5,13.02707501,14.2,3.910849453,0.347947112,22.30359521,34.98113208,1.7,1.009251472,2,0.687971593
13121006602,62.51428571,15.1,57.10455764,24.3,23.3,13.5,22.74285714,23.4,2.144772118,0,99.54285714,7.509881423,0,4.021447721,42.6,0.571428571
12009066800,10.46025105,8.3,25.64102564,0.6,1.6,12.6,30.36461447,3.9,2.564102564,0.128617363,24.74596533,10.33973412,1.5,2.564102564,0.9,0
12127081800,39.93435449,4.5,34.07671722,16.2,15.7,22,19.24865832,22,12.22123104,0.922168941,81.64579606,0,0,0.44603033,10.5,0.679785331
53047970302,37.46796515,1.3,28.91949153,16,24.3,30.5,19.57970272,19.9,0,0,3.43413634,0,12.6,5.296610169,0,1.281394157
40143006711,17.19785421,1.6,26.86682063,3.7,8.8,18.6,23.59585817,14.9,4.54195535,2.610786671,43.48917477,24.02551382,0,1.462663587,4.4,0
12031013301,32.86004057,8.1,24.47183099,7.7,6.1,13.5,21.55896841,14.4,6.866197183,3.75826819,54.91161982,0,0.6,2.024647887,1.1,0
6067007435,56.66773265,0,54.65538089,29.1,18,12.2,22.8014071,17.7,8.222490931,14.72626473,25.35976975,13.55529132,0,12.21281741,5.3,0.255836265
45073030100,25.94908441,3.4,16.22064446,11.5,10,21.7,22.14691736,25.3,9.885308575,0.091407678,3.62920857,0,20.9,0.873839432,5.3,1.421075645
32003001901,45.79630895,7.6,47.08498024,22.7,17.6,10.2,23.09776473,13,12.69762846,16.38349515,79.3181305,35.85065762,0,2.816205534,19.2,0.903138406
12005000203,39.94468589,0,32.08661417,23.4,21.2,24.2,21.25642039,30.8,0,0,5.92651126,7.159353349,49.3,3.051181102,19.9,0
4015951701,46.70553936,11.7,22.52937111,25.3,12.2,19.3,19.09064413,21.4,17.76088459,4.953361209,45.73010784,0,50.3,6.357982032,5.4,0
34017017500,28.1533101,4,50.98502758,21.7,21.9,6.1,26.12320519,4.5,6.776989756,28.2674772,91.36174155,28.62165963,0,16.07565012,45.3,0
17017960300,17.23128398,7.6,9.430255403,13.5,4,27,18.90145396,15.3,2.062868369,5.195344971,15.1453958,1.482701812,21.7,1.277013752,7.3,3.271405493
48113013722,11.12575301,2.5,24.95769882,5.6,11.2,7.5,23.0625234,4.8,2.791878173,8.621748925,69.44964433,44.09072821,0,3.807106599,3.2,0
36065026300,52.42050988,3.2,49.12689173,28.6,4.4,21.4,20.86659065,26.9,1.222351572,0.403977626,18.89965792,30.6028532,0,1.396973225,39.5,1.482326112
22041950500,25.13337285,2,17.95665635,11,16.7,23.8,17.84232365,14.2,10.21671827,0,10.72910492,0,35,0,4.6,0
6067009004,25.55498193,4.3,31.4378554,12.9,7,11.2,24.87449799,15.2,8.123476848,10.04081633,54.06626506,0.829562594,1.7,5.280259951,1.7,1.054216867
51153900803,19.96124031,2,34.88255872,12.8,9,5.9,29.77614821,13.2,18.34082959,8.047165908,82.18834427,23.28828829,0.8,3.498250875,0.4,0
6059087106,44.57023061,4.5,53.37341349,36.9,9.6,20.5,23.26060107,12.7,15.16366065,15.0947506,81.8237958,28.34394904,0,19.90647963,18.2,2.202552491
6037600202,50.54271485,8.8,63.6036036,37.2,9.9,13,35.02609138,16.2,21.98198198,16.23312011,97.58177421,14.22338569,0,20.27027027,14.2,0.52182767
23019031300,15.26245403,1,19.01639344,8.1,15.9,11.9,19.1748789,14.4,1.803278689,0.017571604,2.037748455,0.360100828,23.2,1.229508197,0.7,0.083514281
25027744300,24.47739426,4.2,44.52830189,27.8,8.7,8.7,27.83179387,10.1,8.427672956,20.90693383,51.1181332,4.805491991,0.9,5.157232704,10.5,0.75352455
42091208303,2.26747848,2.2,18.66359447,3.6,2,16,23.34663028,10.9,0.8640553,0,8.041150535,0,0,1.267281106,0.9,0
12086009051,20.78947368,0.1,52.37341772,17.6,11.6,33.2,15.78947368,20.5,13.13291139,29.04997254,91.47368421,0,0,8.544303797,12.5,2.052631579
48113018156,3.838550247,5.3,21.64898746,7.3,14.1,7,23.11367381,3.9,3.809064609,2.156003506,54.7446458,1.735776278,2.3,0.964320154,3.8,0
48149970200,19.05678537,0,10.36383682,3.4,1.5,35.9,12.17516843,12.7,4.07938258,1.194624191,12.5120308,0,19.8,0,0,0
8027970101,14.18714963,1.8,16.63701068,2.7,8.3,39.8,17.85714286,16,0.800711744,0,14.93115318,0.663129973,5.7,0,1.4,0.215146299
12099001919,25.98930481,6.9,31.12449799,3.1,13,5.6,23.19391635,3.2,3.162650602,1.800112507,74.04078811,52.39373602,0,7.730923695,1.4,0
6037221110,49.23664122,12.3,57.23622782,47.5,20.5,11.4,26.28135224,12.9,17.08683473,41.01395614,97.41003272,46.98205546,1.9,57.32959851,26.4,3.516902944
6037265702,15.91289782,10.9,26.69836957,8.1,3.4,38.7,17.98994975,18.8,0.543478261,8.838383838,7.939698492,69.74190005,0,0.883152174,9,0
34023008602,4.638088545,4.3,12.92159439,0.5,0.9,7.9,18.49964863,2.6,5.475251862,1.190687755,68.95643008,27.47440273,0,2.14629873,7.4,0
6037620521,7.402266944,3.1,20.91072499,6.2,4.7,7.9,27.20333102,4.8,3.894547633,1.313715187,37.75156142,10.4494382,0.6,2.456560815,2,0
55139000800,27.73450728,1.2,26.87411598,7.5,4.7,15.6,18.59126312,13.5,3.536067893,2.385254789,11.44598713,15.90909091,0.6,2.475247525,3.7,0
36103111103,31.25921557,4.8,39.85828167,17.2,6.6,8.7,28.68012877,4.3,16.03188663,9.226100152,72.95873573,10.94890511,0,19.574845,12.6,0.380450688
36047013800,14.10729492,5.6,31.65869219,17.2,5.2,13.7,21.54805784,11.9,4.784688995,7.871720117,41.73518571,25.46230441,0,4.784688995,39.3,0.255174369
47115050203,25.94468251,2.1,21.72413793,11.9,8.2,11,23.56836774,16.4,2.068965517,0,8.297623685,0,21,3.103448276,5.5,0
28059041101,24.74767864,18.2,16.00496278,17.1,13.6,16.3,32.40595611,16,15.38461538,0,58.22884013,7.8125,0,0,12.2,0
55133200201,7.040382572,1.7,41.25758411,3.7,0.7,40.4,18.36681451,24.3,2.371759515,0,12.78372032,49.61518728,0,0,17.2,1.800156535
36061016001,4.832826748,3.3,12.23958333,0.5,0.7,31.5,15.68389058,4.3,1.3671875,0,17.3556231,82.312566,0.4,0,46.9,0.303951368
25017370402,6.115515289,6.7,13.98305085,4.8,7.8,15.3,9.528851244,17.2,0,0.281848929,24.35150873,12.30982019,0,0,6.1,10.05823187
4013071911,14.51322115,1.8,21.06299213,14.1,17.4,7.3,32.10872162,13.2,9.744094488,2.848911652,38.17204301,4.192685103,3.3,5.019685039,0.7,0
39035198900,65.97257491,12.4,48.37988827,26.1,12,12.7,29.10106653,17.5,14.18994413,4.819277108,71.8131031,3.108108108,1.6,2.234636872,43,0.761808024
45019000100,16.6744078,5.4,23.01341589,2.9,2.1,14.7,14.58715596,6.2,8.66873065,0,10.50458716,5.550660793,0,0,1.1,1.23853211
48113007824,5.704534373,2.5,5.440414508,1,11,19.5,23.93954169,5.5,0,0,15.79717211,0,0,2.331606218,0.9,0
6073010003,13.19008264,6.1,22.12765957,19.5,4.5,19.4,18.55233127,10,8.814589666,10.77002229,91.68568634,0,0,1.945288754,2.7,0.733615911
6037134002,34.65835282,6.4,48.44290657,27.9,6.1,13.4,21.40815796,12.9,8.30449827,14.38053097,75.29228371,46.62781016,0,29.58477509,9.5,0.779423227
53033029408,21.56560088,7.7,46.43082754,18.2,14.5,8.4,21.34509372,13,4.548325963,11.22352941,69.26130099,33.05785124,13.9,6.759317751,7.1,0
36081055400,14.88406881,5.1,35.84656085,15.7,5.5,13.6,19.33433059,8.5,3.174603175,9.178743961,80.66566941,9.468223087,0,12.96296296,16.5,0
20099950800,39.44315545,7.1,20.31007752,11.4,14,24.9,20.74906367,30.7,5.11627907,0.548589342,8.689138577,3.553299492,10.5,2.170542636,6.7,2.546816479
42017100105,13.49422162,6.9,27.27272727,4.2,5.6,13.9,15.48643283,9.4,0,2.081887578,11.97882197,12.94678316,0,0,8.8,5.823957644
31031955900,19.98742929,0,16.74418605,4.4,12.5,24.1,19.17033312,16.2,0.15503876,0,6.096794469,0,6.7,0,2.6,3.456945317
17031813302,43.01913536,4.4,39.77142857,33.8,30.8,7.2,33.74558304,1.4,16.22857143,18.09450634,95.44169611,8.602150538,0,5.714285714,15.7,0
26049002800,65.21172638,22.1,61.62962963,14.4,8.3,2.7,9.035455585,15.7,15.55555556,0.27100271,48.37971788,27.11340206,0.8,0,21.2,49.25657644
42007601300,33.29365079,10.5,30.4388422,17.5,12.2,20.4,20.63492063,23.8,7.749766573,0.243902439,36.80324843,2.163461538,0,0,20.3,8.047249908
29095015702,12.75964392,1.6,30.6065665,0,8,2.6,1.78041543,5.2,0,0.474751834,23.48452734,97.66112266,0.5,0,16.1,0
39035140701,38.26458037,13.6,47.23203769,8,1.6,16.7,23.42215989,6.1,17.43227326,0,73.30528284,13.43589744,1.1,0,15.5,0.561009818
34023004300,43.35809807,5.3,51.4893617,28.2,22,11.9,25.2897474,19.6,29.25531915,23.61111111,84.75482912,2.702702703,2.7,2.234042553,15.5,0
12021010421,30.08258654,3,49.75017844,28.2,36.8,5,30.76787911,4.5,13.91862955,43.25967971,89.87875593,4.326587579,0,13.6331192,10,0
21111005901,86.75128917,19.4,33.39150669,17.4,3.8,20.5,6.488549618,43.9,5.584642234,0.945378151,75.15614157,83.11491935,0,0.872600349,82,28.24427481
46103011700,13.48675408,2.7,24.59115687,5.8,10.3,27.7,15.32107647,11.3,4.724409449,1.776927283,8.180122569,0.648181491,19.1,0.242277408,1.2,1.998401279
48085031709,32.38414294,7.9,35.73176701,1.1,13.6,8.7,27.97319933,6,9.789525208,1.124284546,66.05248465,40.28950543,0,6.901615272,1.9,0
36055014901,16.6023166,4.4,33.64847443,5.7,2.3,20.2,21.57959112,12.6,4.770090245,2.211895911,9.942337935,4.719764012,0,4.555221315,12.7,0.733880832
8123001417,30.29818956,2.7,29.97061704,11.5,13.2,10.5,35.23481029,9.5,19.58863859,5.126711331,52.45423189,1.154956689,39.6,4.701273262,1.8,0
39155933001,14.75856698,9,12.36453202,1.7,4.9,23.1,22.37248841,7.9,3.004926108,0.183748469,5.969860896,0,0.6,0.640394089,0,0.367078825
55079021200,12.4652456,8.4,28.85032538,13.1,3.7,16.9,21.22335496,13.2,4.663774403,0.142450142,26.45968489,15.68228106,27.9,2.494577007,11.4,0
6037119342,27.84978398,7.7,49.42675159,28.6,9.2,6.1,28.34828847,12.3,8.280254777,16.0390516,92.15686275,63.26034063,0,15.2866242,0.9,0
6071001707,10.58918483,7.8,37.31527094,30.1,5.5,15.2,23.82999045,13.6,1.908866995,9.67190704,90.40114613,0.70754717,0,7.204433498,3.6,0.334288443
6037221710,42.79734915,13.7,50.77720207,33.6,14,14.6,11.69550173,7.4,8.186528497,23.81974249,93.01038062,22.3551058,0,17.8238342,31.4,0.588235294
35013001210,11.17092867,0,31.40726934,3.1,0,28.8,25.47089041,18.4,1.677539609,0.219683656,29.2380137,2.491694352,0,0,6.6,0.856164384
48233950502,13.30645161,13.7,6.205250597,4.8,12.1,23.6,18.14516129,15.8,0.238663484,0,5.967741935,0,45.6,0,0.5,0
34017004104,35.14095115,9.5,34.39620081,17.1,9.7,9.7,33.50548741,6.1,0,11.50963597,72.3692705,74.15940224,0,10.71913161,45.7,0.989885948
9001072400,14.38732622,10.4,37.27175081,28.9,17.2,14.5,27.41674749,5.1,6.981740064,17.70687237,86.84125445,6.026557712,0,5.048335124,9.5,0.452634982
48201322600,28.59795729,11.4,27.30696798,36.3,26.7,10.5,29.6007428,13.5,7.595731325,12.42591861,77.14020427,15.06373117,0.3,16.00753296,0.5,0.482822656
20091050100,23.64323843,0.9,24.59173871,2.5,8.8,10.7,22.08629893,9.8,2.689721422,2.141802068,26.8905694,1.936936937,0,0.864553314,5.2,0
36103169800,28.61788618,4.2,48.28660436,35.1,15.7,11.1,25.12195122,12.1,9.034267913,12.07913919,58.55284553,4.051477598,6,2.907580478,5.6,2.699186992
12057013204,16.47468524,11.8,24.68916519,15.4,10.8,37,11.19742834,25.1,3.256364713,4.229195089,29.86873828,5.502136752,53.6,0.651272943,4,0
28121020801,11.77077956,6.1,16.75,16.6,7.8,21.3,16.13290633,15,6.875,0.407830343,23.37870296,0.868486352,3.3,0,1.8,21.2570056
32003002838,17.56873595,7.9,33.30283623,10.3,10.7,20.9,18.54372235,11.3,1.555352242,1.950419249,47.4481116,20.74135777,0,1.143641354,0,0.221163661
36047103401,52.9305448,11.9,36.95271454,17.9,3.2,12,28.27265686,14.2,23.23409224,0.374208405,97.44384198,94.0264216,0,3.852889667,69.7,0
48121021619,22.47640835,1.3,28.26691381,24.2,23.3,5.1,38.89047755,7.1,18.8137164,8.740692781,84.01486989,26.65016502,44.8,7.321594069,3,0
32031002217,19.59276018,2.3,20.71129707,0.9,10.4,28.4,4.615384615,12.1,0,5.790960452,36.06334842,0,4.3,1.673640167,0,0
36047051002,29.14548535,1.9,55.9622196,20.5,5.7,12.8,21.59283466,6.8,7.20188902,7.227101631,89.6151053,96.22744669,0,16.0566706,73.5,0
48453031900,12.24599892,2.3,30.35157988,5.4,8.3,11.6,21.79464125,6.8,5.295950156,3.357497138,33.15950369,14.27385892,2.4,2.937249666,2.4,0.323682791
34017014000,14.53865827,4.7,32.68011527,22.9,25.5,16.6,23.51213782,10.7,8.069164265,20.84206116,81.04933438,42.70386266,0,13.14121037,20.1,0
27123042800,70.69306931,6.9,48.00469484,36.5,4.6,9,37.15740016,22,8.215962441,13.57466063,85.55207518,39.61840629,0.6,16.54929577,30.5,3.602192639
6041109001,13.31956634,1.8,24.23146474,6.1,6.1,18.6,15.4338367,8.3,3.1946956,4.515620898,38.69976964,19.06659078,0,8.318264014,10.1,0.281545943
6037603200,16.06816799,1.2,29.02208202,5.1,8.2,27.5,12.53804017,9.8,2.129337539,13.70382065,88.13146683,2.34670704,15.1,2.208201893,6.8,0
1097000500,56.43044619,12.7,39.44444444,17.8,16.9,21,29.39632546,25.2,6.666666667,0,98.29396325,0,2.3,1.481481481,26.1,0
30087940400,44.92665037,14.4,17.76710684,12.7,31,7.2,39.72891566,13,8.163265306,0,95.3313253,3.296703297,18,17.28691477,8.5,0.451807229
36061022400,40.12878477,10.9,34.07738095,23.1,4.8,9.8,26.90479424,11,20.83333333,4.16973626,90.33002852,78.45060893,0,6.101190476,79.3,2.308841505
17031050500,5.996262952,1.4,12.26993865,2,2.9,4.1,33.56454069,4.1,1.179801793,0,17.83116224,13.25102881,0,1.038225578,14,0.338352225
48029181723,11.30493883,4.8,25.95846645,3.1,10.7,8.4,32.64612596,8.3,8.945686901,3.297793206,74.53556865,0,0,0.798722045,1.8,0
25025010206,41.94204372,1.5,48.82301656,4,0.3,1.6,0.050838841,2.7,0,0,39.60345704,89.89361702,0,0,45.8,0.813421454
18097351500,39.17981073,9.4,55.79064588,11.9,16.8,6.2,13.00665457,18.1,4.231625835,0.378548896,56.62431942,31.72231986,0,2.449888641,10.8,5.021173624
13095000502,15.25561266,4.2,23.88955582,4.2,3.8,26.4,19.42271378,18,4.801920768,1.818715166,32.1823577,0.743281875,0,1.680672269,1.5,0.242783922
22041950100,28.71549894,12.3,17.40350877,23.5,5.6,19.1,25.64439769,15.2,1.824561404,0.312677658,19.30562862,0,40.4,3.578947368,0.4,0.341925302
39165032009,4.006203153,0.6,21.73764906,2.8,1.5,11.9,24.01215805,4.9,3.475298126,0.311906699,48.84751773,18.53860881,0,2.385008518,1.6,2.001013171
8005083201,5.722683264,1.1,9.465020576,3.8,2,7.8,30.34232365,9.7,14.34450323,3.669023505,50.43222683,0.646678424,0,3.29218107,1.2,0
26077001508,21.24290409,8,38.46965699,2.3,5.2,36.1,10.72986333,17.3,0,0.402975821,25.065426,53.51219512,0,0,14,1.919162547
36081140901,4.925650558,1.1,26.42045455,19.2,11,19.7,20.25782689,8.6,0,22.43346008,82.68876611,4.829545455,0,1.136363636,9.1,0.920810313
26125144800,13.1010453,7.2,20.13710368,6.1,6.2,16,17.87456446,14.9,4.455869751,1.570489408,21.11498258,17.23563697,0,1.885175664,2,0.209059233
47187050306,6.1778001,1.1,15.91240876,1.7,2.8,16.6,25.08710801,7.9,4.671532847,2.954898911,26.77949228,0,1.5,0,0,1.045296167
17123961200,21.55098543,2.1,17.9047619,7.8,3.5,21.9,22.94949495,16.2,2.476190476,0,4.282828283,0,5,4.095238095,6.8,3.151515152
6039000902,42.14231833,18.5,47.63313609,32.8,4.3,5.8,34.4983656,9.6,9.861932939,11.9324474,86.34649233,0,0,22.68244576,8.4,0.050289163
51760041200,41.05754277,1.8,42.45076586,1,4.8,2.8,2.177293935,8.6,3.938730853,0,16.6407465,4.564315353,0,0.218818381,3.5,0.388802488
36119011102,3.745986443,1.4,15.25076766,2.4,1.9,18.7,25.82828643,6.1,1.53531218,0.606980273,37.01460634,0,0,0.204708291,2.4,0.320627004
48029130401,44.973288,16.1,31.84357542,43.2,23.8,8.3,24.66118103,20.5,13.72705507,14.4670722,96.20038722,3.428971309,0,4.868316042,11.1,0.605033882
27053021602,14.4153764,2.8,27.43233358,3.3,3.9,26,15.76058995,17.7,2.340892465,2.38267148,14.85165495,30.53830228,1.3,0,12.5,4.613273881
6059087403,38.75630252,8.9,44.16543575,45.4,16.8,6.8,26.56406825,6.9,16.83899557,20.35523979,91.20107059,20.6095791,19.6,34.85967504,4,5.085312814
46013951500,50.32909171,0.8,42.89473684,7,12.6,8.3,24.94071146,13.5,4.912280702,1.913043478,32.88537549,20.11704462,0,4.561403509,19.8,4.229249012
6029003212,3.559106592,0.8,8.103448276,4.2,1.7,11.6,30.8277486,6.1,2.183908046,6.437933693,59.78989314,0,0,0.689655172,2,0.25357725
6059001103,13.87181738,8.8,35.34303534,12.1,12.7,12.2,27.9099137,10.7,8.454608455,8.835431655,74.82635235,30.32952253,0,6.098406098,6.3,6.567038518
36047063600,12.88244767,3.7,21.51589242,15.7,0,16.9,23.51046699,6,0,9.891936825,32.68921095,0,0,9.535452323,16.9,0
33001965700,7.419285867,3.1,33.48115299,7.2,7.3,16.5,17.82599447,13.1,6.762749446,0.286028603,7.211231653,0,5,0,1.7,0
13051011112,5.927099842,1.6,26.33402633,1.1,5.5,14,22.77725416,9.4,2.702702703,0,7.351555137,4.694533762,1.3,0,5.3,0.157084511
26099226101,7.363896848,5,8.48806366,3.2,5.9,18.1,26.93409742,10.7,1.326259947,0.505050505,8.452722063,0,0,0,1.8,0
42009960300,23.18557149,0.7,22.03224231,7.5,8.7,23.7,17.43589744,18.1,2.442598925,0,2.948717949,0,23.4,1.31900342,2.1,0
6065041406,22.15093187,6,39.04216554,10.9,6.3,6.2,27.20891195,6.3,6.819364914,6.997627923,76.57561422,36.1209068,0,7.496095783,2.6,0
41043030903,29.69168901,13.6,38.20870994,9,1.6,18.7,20.68339386,25.4,6.90221857,0.153374233,10.1518653,12.25991009,10.9,0.493015612,7.6,0.396170353
22051027000,21.9895288,4.5,21.71156894,28.9,7,16.1,17.67467052,21.8,6.656101426,9.168727411,59.84834808,0.834064969,0,2.165874274,0.8,0
17031825900,41.39204545,13.3,27.67527675,13.2,10.3,6.7,27.85491641,13.7,20.01845018,8.396483783,92.03740436,5.813040063,0.5,4.05904059,12.5,0
8067970701,19.6952381,3.4,23.82513661,2.8,9.2,17.8,24.45714286,8.7,3.825136612,0.202922078,19.37142857,0,13.1,1.31147541,1,0.095238095
6037183620,24.57879088,5.1,35.84720862,26.2,11.9,12.8,15.5365372,12.5,5.093046033,16.30397237,73.63396972,9.510618652,0,10.67580803,8.6,0.394996708
49035112830,9.360730594,1.5,27.28731942,1,9.1,14.5,26.34351949,10,4.280363831,0.357478833,16.87741482,7.226354942,0,5.136436597,1.9,0
48439113223,19.14191419,6.5,39.78411719,8.9,14,13,28.17281728,14.4,12.33616037,3.082851638,38.25382538,35.79985906,0,5.165767155,8.5,0
13121010128,34.93780422,1.3,44.06779661,19.9,23.2,0.9,18.8750676,1.9,12.34866828,12.98557159,87.18226068,64.63288521,0,4.963680387,0,0
18163001300,55.76642336,18.1,51.00671141,17.6,13.2,16.6,31.10465116,17.8,14.54138702,3.053435115,72.91666667,0,0.4,0,26.8,0
36005036800,30.66666667,6.3,45.96491228,20.3,5.2,13.6,24.36479129,13.7,12.45614035,4.234367307,98.95644283,2.533783784,1.2,13.33333333,29.3,8.529945554
8041004512,12.06349206,1.1,33.88998035,4.2,3.5,2.6,31.44456104,12.6,1.37524558,0.606980273,42.11262679,1.334604385,0,7.662082515,3.2,0
21009950900,23.97350993,1.2,17.97752809,13.7,18.6,14,26.26984127,14.7,0,0,7.328042328,0,22.6,5.828651685,7.4,0
42125773100,26.39539071,8.7,21.43459916,7,11,16,18.42389349,15.2,1.772151899,0,8.636200072,2.914642609,2.2,3.88185654,9.3,0.215905002
6083000301,38.48874598,3.5,41.79810726,16,15.1,9.1,23.53697749,11,7.965299685,11.20257695,50.54662379,21.03861518,0,10.8044164,11.1,3.247588424
9003494400,17.47948952,2.9,23.44900105,4.6,2.8,26.3,18.54157403,17.5,1.104100946,2.635914333,21.40951534,14.49131514,0,2.681388013,11.5,4.602045353
48141000111,20.14318256,4.2,36.48424544,9.4,9.1,12.3,24.61489089,10.6,9.03814262,3.223521077,79.0436457,23.52490421,0,0.912106136,5.4,0
53011040909,7.098765432,1.3,22.16142271,2.9,2.4,28.4,11.7887008,19.3,0.820793434,0.738613049,10.9320824,2.345132743,2.3,0,0.8,0.285539466
36047100400,13.1339894,2.6,43.93004115,6.1,7.9,11.8,23.20211961,5.4,15.32921811,1.596806387,95.68508706,0,0,10.49382716,27.9,0
6053011303,15.75570342,1.6,17.79141104,26.5,5.1,13.9,27.4151436,14.2,1.840490798,15.28884462,57.70234987,0,23.3,6.134969325,2,0.118680275
49043964104,6.276636962,2.9,10.91160221,7.7,6,11.9,30.18209996,8,4.005524862,2.462620932,27.39248353,0,6.1,4.143646409,0.8,0
12101031704,16.97348421,10.3,31.94962687,11.6,15.2,21.2,11.60450765,15.5,4.197761194,1.061802341,19.46605849,0,0,0.932835821,0.5,20.17708613
48215020512,41.42480211,0,26.99275362,45,8.1,39.8,22.55936675,26.9,0,37.47211896,100,0,0,1.992753623,0,0
12009062106,26.75913396,7.4,31.31991051,14.2,13.2,22.7,18.52833941,18.3,2.833706189,0,19.32383162,12.400906,9.3,1.043997017,2.8,0
39095008205,2.636757182,6.6,9.76744186,2.8,0.6,14.6,30.97205824,4.9,3.372093023,0.345871163,11.1373475,0,0,1.627906977,0.8,0
6059088302,14.97276265,2.6,24.63295269,18,5.5,12.7,20.24864025,10.4,5.872756933,15.75959933,72.50971251,12.83280085,0,6.960304513,0.6,1.227661228
1097001001,32.28111971,4.7,36.66245259,7.8,13.5,12.4,23.27336042,12.2,14.15929204,0,48.81021474,19.33916424,0.4,0,20.9,7.13871155
12105011838,10.46480022,6.7,13.33333333,7.4,7.7,11.7,24.54766406,6.4,5.271317829,1.839762611,26.00594113,0,1.6,5.348837209,3.3,0
12057010210,13.54611245,5.2,23.03137951,5.9,8.2,7.3,32.97457784,4.4,13.79514506,4.684437475,68.60270922,40.60072501,1.7,3.6116045,5.2,0
36029014502,18.46785226,11,22.64150943,4.7,5,10.1,19.5622435,11.6,7.830188679,0.396825397,13.8622891,1.161825726,0,1.886792453,8.4,0.501595987
36047038100,37.43225565,3.6,36.8221942,13.7,4.4,12,19.4916838,12.5,14.67002942,2.2505477,86.00261633,54.30327869,0,1.93358554,61,0.299009531
6077005406,28.57571214,5.8,41.04477612,22.1,5.5,9.8,26.05341246,12.8,8.302238806,11.3452188,77.32937685,3.693693694,1.2,5.317164179,6.3,0.830860534
12031014417,10.51088131,1.3,26.43603133,3.4,4.5,16.1,14.12254978,6.5,2.774151436,1.986334022,41.98178731,46.9037037,0,0.293733681,1.4,0
27123036400,13.29320291,1.5,20.50991501,0.9,1.6,14.2,19.02643934,7.6,1.529745042,0.415800416,17.61798863,11.42229544,0,0,3.6,0.963676798
